(41.056575775146484, 28.81998062133789)
(41.056575775146484, 28.81998062133789)
(41.056575775146484, 28.81998062133789)
(41.056575775146484, 28.81998062133789)
(41.056575775146484, 28.819978713989258)
(41.056575775146484, 28.819978713989258)
(41.05657196044922, 28.819978713989258)
(41.05657196044922, 28.819978713989258)
(41.05657196044922, 28.819978713989258)
(41.05657196044922, 28.819978713989258)
(41.05657196044922, 28.819976806640625)
(41.05657196044922, 28.819976806640625)
(41.05657196044922, 28.819976806640625)
(41.056575775146484, 28.819976806640625)
(41.056575775146484, 28.819976806640625)
(41.056575775146484, 28.819976806640625)
(41.056575775146484, 28.819978713989258)
(41.056575775146484, 28.819978713989258)
(41.056575775146484, 28.819978713989258)
(41.056575775146484, 28.819978713989258)
(41.056575775146484, 28.819978713989258)
(41.05657958984375, 28.819978713989258)
(41.05657958984375, 28.819978713989258)
(41.05657958984375, 28.819978713989258)
(41.05657958984375, 28.819978713989258)
(41.05657958984375, 28.819976806640625)
(41.05657958984375, 28.819976806640625)
(41.056575775146484, 28.819978713989258)
(41.056575775146484, 28.819978713989258)
(41.056575775146484, 28.819976806640625)
(41.056575775146484, 28.819976806640625)
(41.056575775146484, 28.819976806640625)
(41.056575775146484, 28.819974899291992)
(41.05656814575195, 28.819971084594727)
(41.05656051635742, 28.81996726989746)
(41.05655288696289, 28.819965362548828)
(41.056549072265625, 28.819965362548828)
(41.056549072265625, 28.81995964050293)
(41.056541442871094, 28.819957733154297)
(41.05653762817383, 28.81995391845703)
(41.056522369384766, 28.8199520111084)
(41.056514739990234, 28.819950103759766)
(41.0565071105957, 28.819948196411133)
(41.0565071105957, 28.819944381713867)
(41.05649948120117, 28.819942474365234)
(41.056495666503906, 28.8199405670166)
(41.056480407714844, 28.81993865966797)
(41.05647659301758, 28.81993865966797)
(41.05647277832031, 28.819936752319336)
(41.05646896362305, 28.819936752319336)
(41.05646896362305, 28.819934844970703)
(41.05646514892578, 28.819934844970703)
(41.056461334228516, 28.81993293762207)
(41.05645751953125, 28.819931030273438)
(41.056453704833984, 28.819931030273438)
(41.05644989013672, 28.819929122924805)
(41.05644607543945, 28.819929122924805)
(41.05644607543945, 28.819927215576172)
(41.05644226074219, 28.81992530822754)
(41.05643844604492, 28.819923400878906)
(41.05642318725586, 28.819921493530273)
(41.056419372558594, 28.819917678833008)
(41.05641174316406, 28.819913864135742)
(41.05640411376953, 28.81991195678711)
(41.05640411376953, 28.819910049438477)
(41.056396484375, 28.819910049438477)
(41.05638885498047, 28.819910049438477)
(41.05638122558594, 28.819910049438477)
(41.05637741088867, 28.819908142089844)
(41.05637741088867, 28.81990623474121)
(41.05637741088867, 28.819908142089844)
(41.05637741088867, 28.819908142089844)
(41.05637741088867, 28.819908142089844)
(41.05638122558594, 28.819908142089844)
(41.05638122558594, 28.819908142089844)
(41.05638122558594, 28.819908142089844)
(41.05638122558594, 28.819910049438477)
(41.05638122558594, 28.819910049438477)
(41.05638122558594, 28.819910049438477)
(41.0563850402832, 28.819910049438477)
(41.0563850402832, 28.819910049438477)
(41.0563850402832, 28.819908142089844)
(41.0563850402832, 28.819908142089844)
(41.0563850402832, 28.819908142089844)
(41.0563850402832, 28.81990623474121)
(41.0563850402832, 28.81990623474121)
(41.0563850402832, 28.81990623474121)
(41.05638122558594, 28.81990623474121)
(41.05638122558594, 28.81990623474121)
(41.05638122558594, 28.819904327392578)
(41.05638122558594, 28.819904327392578)
(41.05638122558594, 28.819902420043945)
(41.05638122558594, 28.819902420043945)
(41.05638122558594, 28.819902420043945)
(41.05638122558594, 28.819902420043945)
(41.05638122558594, 28.819902420043945)
(41.05638122558594, 28.819902420043945)
(41.05638122558594, 28.819902420043945)
(41.05638122558594, 28.819902420043945)
(41.05638122558594, 28.819902420043945)
(41.05638122558594, 28.819902420043945)
(41.05638122558594, 28.819902420043945)
(41.05638122558594, 28.819902420043945)
(41.05638122558594, 28.819902420043945)
(41.05638122558594, 28.819902420043945)
(41.05638122558594, 28.819902420043945)
(41.05638122558594, 28.819902420043945)
(41.05638122558594, 28.819902420043945)
(41.05638122558594, 28.819902420043945)
(41.05638122558594, 28.819902420043945)
(41.05638122558594, 28.819902420043945)
(41.05638122558594, 28.819902420043945)
(41.05638122558594, 28.819902420043945)
(41.05638122558594, 28.819902420043945)
(41.05638122558594, 28.819902420043945)
(41.05638885498047, 28.81989860534668)
(41.05638885498047, 28.81989860534668)
(41.05638885498047, 28.81989860534668)
(41.05638885498047, 28.819896697998047)
(41.05638885498047, 28.819896697998047)
(41.05638885498047, 28.819896697998047)
(41.05638885498047, 28.819896697998047)
(41.05638885498047, 28.819896697998047)
(41.05638885498047, 28.819896697998047)
(41.05638885498047, 28.819896697998047)
(41.05638885498047, 28.819896697998047)
(41.05638885498047, 28.819896697998047)
(41.05638885498047, 28.819896697998047)
(41.05638885498047, 28.819896697998047)
(41.05638885498047, 28.819896697998047)
(41.05638885498047, 28.819896697998047)
(41.05638885498047, 28.819896697998047)
(41.05638885498047, 28.819896697998047)
(41.05638885498047, 28.819896697998047)
(41.05638885498047, 28.819896697998047)
(41.05638885498047, 28.819896697998047)
(41.05638885498047, 28.819896697998047)
(41.05638885498047, 28.819896697998047)
(41.05638885498047, 28.819896697998047)
(41.05638885498047, 28.819896697998047)
(41.05638885498047, 28.819896697998047)
(41.05638885498047, 28.819896697998047)
(41.05638885498047, 28.819896697998047)
(41.05638885498047, 28.819896697998047)
(41.05638885498047, 28.819896697998047)
(41.05638885498047, 28.819896697998047)
(41.05638885498047, 28.819896697998047)
(41.05638885498047, 28.819896697998047)
(41.05638885498047, 28.819896697998047)
(41.05638885498047, 28.819896697998047)
(41.05638885498047, 28.819896697998047)
(41.05638885498047, 28.819896697998047)
(41.05638885498047, 28.819896697998047)
(41.05638885498047, 28.819896697998047)
(41.05638885498047, 28.819896697998047)
(41.05638885498047, 28.819896697998047)
(41.05638885498047, 28.819896697998047)
(41.05638885498047, 28.819896697998047)
(41.05638885498047, 28.819896697998047)
(41.05638885498047, 28.819896697998047)
(41.05638885498047, 28.819896697998047)
(41.05638885498047, 28.819896697998047)
(41.05638885498047, 28.819896697998047)
(41.05638885498047, 28.819896697998047)
(41.05638885498047, 28.819896697998047)
(41.05638885498047, 28.819896697998047)
(41.05638885498047, 28.819896697998047)
(41.05638885498047, 28.819896697998047)
(41.05638885498047, 28.819896697998047)
(41.05638885498047, 28.819896697998047)
(41.05638885498047, 28.819896697998047)
(41.05638885498047, 28.819896697998047)
(41.05638885498047, 28.819896697998047)
(41.05638885498047, 28.819896697998047)
(41.05638885498047, 28.819896697998047)
(41.05638885498047, 28.819896697998047)
(41.05638885498047, 28.819896697998047)
(41.05638885498047, 28.819896697998047)
(41.05638885498047, 28.819896697998047)
(41.05638885498047, 28.819896697998047)
(41.05638885498047, 28.819896697998047)
(41.05638885498047, 28.819896697998047)
(41.05638885498047, 28.819896697998047)
(41.05638885498047, 28.819896697998047)
(41.05638885498047, 28.819896697998047)
(41.05638885498047, 28.819896697998047)
(41.05638885498047, 28.819896697998047)
(41.05638885498047, 28.819896697998047)
(41.05638885498047, 28.819896697998047)
(41.05638885498047, 28.819896697998047)
(41.05638885498047, 28.819896697998047)
(41.05638885498047, 28.819896697998047)
(41.05638885498047, 28.819896697998047)
(41.05638885498047, 28.819896697998047)
(41.05638885498047, 28.819896697998047)
(41.05638885498047, 28.819896697998047)
(41.05638885498047, 28.819896697998047)
(41.05638885498047, 28.819896697998047)
(41.05638885498047, 28.819896697998047)
(41.05638885498047, 28.819896697998047)
(41.05638885498047, 28.819896697998047)
(41.05638885498047, 28.819896697998047)
(41.05638885498047, 28.819896697998047)
(41.05638885498047, 28.819896697998047)
(41.05638885498047, 28.819896697998047)
(41.05638885498047, 28.819896697998047)
(41.05638885498047, 28.819896697998047)
(41.05638885498047, 28.819896697998047)
(41.05638885498047, 28.819896697998047)
(41.05638885498047, 28.819896697998047)
(41.05638885498047, 28.819896697998047)
(41.05638885498047, 28.819896697998047)
(41.05638885498047, 28.819896697998047)
(41.05638885498047, 28.819896697998047)
(41.05638885498047, 28.819896697998047)
(41.05638885498047, 28.819896697998047)
(41.05638885498047, 28.819896697998047)
(41.05638885498047, 28.819896697998047)
(41.05638885498047, 28.819896697998047)
(41.05638885498047, 28.819896697998047)
(41.05638885498047, 28.819896697998047)
(41.05638885498047, 28.819896697998047)
(41.05638885498047, 28.819896697998047)
(41.05638885498047, 28.819896697998047)
(41.05638885498047, 28.819896697998047)
(41.05638885498047, 28.819896697998047)
(41.05638885498047, 28.819896697998047)
(41.05638885498047, 28.819896697998047)
(41.05638885498047, 28.819896697998047)
(41.05638885498047, 28.819896697998047)
(41.05638885498047, 28.819896697998047)
(41.05638885498047, 28.819896697998047)
(41.05638885498047, 28.819896697998047)
(41.05638885498047, 28.819896697998047)
(41.05638885498047, 28.819896697998047)
(41.05638885498047, 28.819896697998047)
(41.05638885498047, 28.819896697998047)
(41.05638885498047, 28.819896697998047)
(41.05638885498047, 28.819896697998047)
(41.05638885498047, 28.819896697998047)
(41.05638885498047, 28.819896697998047)
(41.05638885498047, 28.819896697998047)
(41.05638885498047, 28.819896697998047)
(41.05638885498047, 28.819896697998047)
(41.05638885498047, 28.819896697998047)
(41.05638885498047, 28.819896697998047)
(41.05638885498047, 28.819896697998047)
(41.05638885498047, 28.819896697998047)
(41.05638885498047, 28.819896697998047)
(41.05638885498047, 28.819896697998047)
(41.05638885498047, 28.819896697998047)
(41.05638885498047, 28.819896697998047)
(41.05638885498047, 28.819896697998047)
(41.05638885498047, 28.819896697998047)
(41.05638885498047, 28.819896697998047)
(41.05638885498047, 28.819896697998047)
(41.05638885498047, 28.819896697998047)
(41.05638885498047, 28.819896697998047)
(41.05638885498047, 28.819896697998047)
(41.05638885498047, 28.819896697998047)
(41.05638885498047, 28.819896697998047)
(41.05638885498047, 28.819896697998047)
(41.05638885498047, 28.819896697998047)
(41.05638885498047, 28.819896697998047)
(41.05638885498047, 28.819896697998047)
(41.05638885498047, 28.819896697998047)
(41.05638885498047, 28.819896697998047)
(41.05638885498047, 28.819896697998047)
(41.05638885498047, 28.819896697998047)
(41.05638885498047, 28.819896697998047)
(41.05638885498047, 28.819896697998047)
(41.05638885498047, 28.819896697998047)
(41.05638885498047, 28.819896697998047)
(41.05638885498047, 28.819896697998047)
(41.05638885498047, 28.819896697998047)
(41.05638885498047, 28.819896697998047)
(41.05638885498047, 28.819896697998047)
(41.05638885498047, 28.819896697998047)
